m1,s1,a1,p1,m2,s2,a2,p2,m3,s3,a3,p3,label
212.1186,30.4687,212.1186,263.7534,1043.7339,75.6039,1043.7339,1174.4314,42.2406,41.641,50.9346,107.6504,0
175.9161,33.228,175.9161,230.5511,811.8377,58.8067,811.8377,913.4971,38.7807,42.7116,45.5188,109.4081,0
154.2426,24.0915,154.2426,203.8242,631.4632,45.7423,631.4632,710.5364,51.6282,51.7581,59.6172,140.6608,0
117.1544,21.0257,117.1544,152.1844,491.1648,35.5781,491.1648,552.6692,22.3835,43.5743,39.6356,107.4554,0
87.4468,25.3746,87.4468,130.7003,382.0377,27.674,382.0377,429.8772,43.2294,38.3513,49.9878,92.2809,0
47.286,31.9114,47.3061,95.199,297.1566,21.5243,297.1566,334.3669,13.6457,31.8548,28.1498,68.7166,0
34.0578,30.607,36.0351,91.6029,231.0233,16.8271,231.0233,260.0774,30.3721,39.644,41.4026,92.8982,0
-3.0206,26.112,23.1665,42.9562,179.805,13.0245,179.805,202.3206,26.158,64.9792,57.8694,124.1405,0
-1.3154,20.6463,17.6297,39.0089,139.8552,10.1309,139.8552,157.3687,16.3651,35.5208,31.0644,78.363,0
-29.7417,21.441,31.2129,64.5594,49.7406,85.1028,94.2783,127.0203,5.5917,44.9928,40.0091,79.9087,0
-33.8685,24.0726,35.4617,78.1555,-222.817,80.5705,222.817,348.6553,16.824,32.52,29.626,76.2166,0
-38.3426,21.9273,39.2603,67.3765,-426.7039,51.6572,426.7039,517.6819,10.4972,35.7849,30.5585,66.2797,0
-40.0195,26.8679,40.4374,87.0687,-517.4872,34.2206,517.4872,570.2244,6.7935,38.7704,33.7396,70.3489,0
-44.3918,22.3285,44.9951,72.6838,-589.7907,29.8058,589.7907,635.3521,-5.308,40.1262,31.4296,82.8213,0
-24.5034,21.4629,27.298,62.6667,-592.0779,26.1636,592.0779,629.9395,-9.9453,41.1528,37.4852,71.9326,0
-31.7905,23.8415,32.9423,74.3435,-593.8687,29.3134,593.8687,643.989,-19.6169,35.6762,34.0337,82.4771,0
-23.0111,25.8585,27.3794,65.7218,-571.2615,29.1008,571.2615,625.6794,-20.1011,32.7405,32.2112,77.7292,0
-20.559,23.7597,26.6874,49.0178,-551.9454,23.1021,551.9454,594.5452,-24.0821,42.8111,41.3977,94.7135,0
-11.9857,25.1562,23.6583,55.5671,-513.1623,21.2946,513.1623,557.1104,-21.427,32.0269,29.794,93.4347,0
-17.2663,22.1788,23.6222,49.2498,-479.9235,25.3064,479.9235,527.2588,-33.9026,49.9041,49.8087,118.2109,0
-7.2499,25.0402,22.4045,47.0825,-437.7227,25.5624,437.7227,481.1914,-14.9417,35.6447,32.8233,70.2964,0
-12.317,20.5956,20.1661,44.5906,-403.4687,26.2731,403.4687,455.259,-8.481,48.5176,38.7038,105.1887,0
-12.7004,23.6333,22.4414,47.3153,-369.5594,19.496,369.5594,399.6443,-16.351,26.4915,26.5619,56.3164,0
-13.5785,21.1375,19.8634,49.1787,-338.7828,24.5325,338.7828,383.3293,-0.0638,43.8438,37.8849,78.0699,0
-13.9114,26.769,25.6768,53.3153,-306.4829,21.4257,306.4829,339.7998,-1.8673,40.9415,36.6877,65.9585,0
-13.625,20.8326,21.1738,39.8967,-264.1887,24.154,264.1887,307.2781,5.0298,35.0266,31.339,64.8242,0
-28.664,26.7719,33.077,65.4996,-239.6307,17.668,239.6307,268.8262,-6.7692,42.1486,36.3683,75.51,0
-26.499,25.289,31.5291,59.4133,-207.5555,23.6872,207.5555,248.0937,6.6073,39.0995,30.5175,68.7618,0
-29.4161,21.9252,31.8842,58.5436,-187.7935,23.7859,187.7935,228.411,-4.6682,39.2409,34.0721,76.5156,0
-34.5584,24.1973,35.3385,75.8557,-151.7655,29.0599,151.7655,212.4398,7.9349,43.1168,37.714,83.0667,0
-35.5938,19.6386,35.6115,61.5935,-141.6936,23.1614,141.6936,176.7563,-15.399,24.9473,25.3744,51.7953,1
-32.5888,21.0134,32.8853,72.9064,-106.6884,20.6933,106.6884,140.1217,-0.641,44.3892,39.9443,89.6342,1
-40.17,18.9662,40.17,64.0332,-90.871,17.6462,90.871,127.0449,-18.7811,38.7307,34.6617,92.8093,1
-39.7247,29.2338,39.9339,97.1849,-78.5708,19.8382,78.5708,111.3174,-13.352,37.4838,29.4327,107.017,1
-29.5001,20.9243,30.6604,67.9358,-68.6626,16.5849,68.6626,98.8077,-21.0949,52.1074,42.5521,136.302,1
-17.1356,32.1942,31.1271,60.6962,-48.3848,18.4362,48.3848,78.6221,-18.1265,56.1545,47.0023,130.7505,1
58.9793,134.4273,121.5133,301.8474,61.3232,200.8449,178.4425,408.2616,-69.0566,81.8811,75.9155,236.8431,1
-519.6102,271.0583,530.778,948.6066,-38.373,100.7319,90.4705,220.4939,-32.2717,122.2743,92.2205,323.8416,1
-102.7254,315.7159,287.4874,565.4744,209.0696,275.2475,262.6613,753.1335,66.3173,190.7263,166.1255,390.0961,1
301.0654,300.6908,377.5409,745.1201,397.7351,396.7147,467.0442,1083.7174,293.6541,238.5435,309.0965,765.562,1
937.2351,280.4376,937.2351,1309.9484,1683.9901,318.0103,1683.9901,2005.3203,-34.1743,126.8738,109.2252,240.4738,1
829.733,385.9223,829.733,1421.5889,1472.3622,106.6541,1472.3622,1656.7327,-64.0904,164.455,131.9747,448.3767,1
660.7761,165.3949,660.7761,911.7964,1145.2344,82.9562,1145.2344,1288.6416,-146.0388,193.2278,186.1294,425.1532,1
318.7924,498.6793,418.0058,1639.7761,890.7871,64.5253,890.7871,1002.3328,-77.5746,250.3867,195.6231,638.329,1
232.674,257.7975,270.7421,939.2371,692.8722,50.1881,692.8722,779.6348,-106.2593,157.3569,153.8005,387.1727,1
-72.7176,328.9109,283.4102,844.1907,538.9298,39.0373,538.9298,606.4155,-41.7436,198.067,164.9726,489.2183,1
57.0982,249.0438,212.3394,444.7722,419.1902,30.3643,419.1902,471.6819,-68.4838,109.8015,102.8778,275.2758,1
-69.9311,188.8945,158.7259,489.0159,326.0543,23.6187,326.0543,366.8835,-8.3325,158.5433,118.6514,390.6865,1
-242.5208,168.1663,267.3282,481.4949,253.6113,18.3705,253.6113,285.3691,-14.5009,80.9225,68.4362,163.9445,1
-350.2126,229.0475,360.8108,703.188,-244.3472,454.5179,414.1379,1107.3438,-66.482,153.5571,145.238,291.8237,1
-382.9854,262.1692,385.5337,917.937,-1148.7596,300.9868,1148.7596,1791.6841,-22.0193,159.035,145.0112,279.8629,1
-376.2902,243.0466,395.2613,724.2078,-1443.4133,213.8795,1443.4133,1856.5024,-4.6889,93.4991,77.1637,184.4294,1
-500.886,289.67,500.886,1030.7402,-1671.2593,133.7196,1671.2593,1926.8635,11.6068,74.4391,63.6243,126.0468,1
-387.7901,316.7599,421.9343,923.9611,-1794.9235,92.1671,1794.9235,1940.1375,47.4492,79.8348,78.0716,184.3727,1
-376.1539,353.1019,466.9203,870.2668,-1679.0269,165.253,1679.0269,1908.2826,37.5879,91.5851,75.5928,276.121,1
-278.5238,263.1464,348.1234,661.7646,-1500.7133,224.9888,1500.7133,1733.4181,40.4849,97.6253,87.8797,225.6008,1
-296.0431,226.1672,322.5917,674.3833,-1271.165,104.4022,1271.165,1461.4791,79.4461,126.7544,114.4486,358.1125,1
-277.5411,421.8144,410.8686,1057.8275,-993.8591,106.3721,993.8591,1132.5286,42.5197,93.349,87.1889,205.3292,1
-180.6595,159.5336,197.7788,468.4906,-783.8121,80.4851,783.8121,895.2236,42.2176,97.2012,85.6066,189.3838,1
-158.3798,227.4296,226.2133,530.46,-621.4521,45.0159,621.4521,699.2707,70.6897,78.2902,87.4765,222.8542,1
4.926,161.0038,132.4773,324.14,-425.322,96.4784,425.322,543.9078,47.3626,129.597,110.0192,327.5568,1
-33.199,229.9265,195.4275,490.597,-234.6263,172.5901,260.259,408.8033,14.983,92.2959,78.6589,227.2754,1
20.4001,184.1206,141.0759,430.2629,2.5254,178.9718,152.2126,328.431,61.9485,117.6866,116.3177,256.7014,1
124.6099,147.2294,146.5414,512.9075,195.6597,117.9103,195.6597,457.5859,5.7557,87.5651,72.2502,191.65,1
14.1256,110.6494,91.0576,201.7101,231.1352,122.1603,231.1352,427.2679,35.5528,96.3687,85.7876,216.4683,1
78.9849,193.8387,168.2371,483.3539,354.0685,123.3119,354.0685,631.2831,27.4288,117.8256,96.0877,277.3481,1
113.0891,233.4495,204.942,621.9519,393.9029,157.0426,393.9029,866.9551,-8.0378,44.2393,39.2355,102.7468,1
-30.0008,251.3776,201.1196,574.1523,334.5209,257.1149,334.7443,1080.0455,17.004,61.2253,50.3102,155.3276,1
123.8288,122.9045,146.1639,351.5857,439.8198,170.2114,439.8198,691.3879,-19.8641,76.8968,64.6471,146.6322,1
46.5274,142.2895,134.6225,251.5073,368.6516,127.242,368.6516,643.3229,-4.4801,103.7155,71.4954,268.7753,1
39.7579,212.3149,185.8211,442.6708,438.508,186.1621,438.508,748.7536,24.624,30.0491,31.9074,90.433,1
96.7626,84.1004,102.7095,296.22,409.315,171.4773,409.315,653.6287,-16.5518,80.706,62.9917,225.4192,1
22.8473,78.2172,75.1155,143.3048,386.5429,118.7694,386.5429,622.6105,1.9313,95.9159,77.9163,201.851,1
31.5973,137.4285,112.7233,279.4161,435.3133,169.6775,435.3133,750.683,-23.2792,134.2528,115.4835,328.1884,1
21.7856,209.4774,175.1396,488.9242,355.8366,110.1118,355.8366,537.2557,0.9852,73.6893,57.485,147.5991,1
-21.859,62.4887,56.2703,105.1462,229.4876,84.8355,229.4876,407.1891,-1.1922,93.2147,80.2822,192.8285,1
40.3626,190.8801,136.9611,468.4791,118.8013,170.8762,159.3191,433.4249,-4.9269,55.7249,46.3001,112.7224,1
-25.1829,88.3655,78.8041,182.3265,-302.9317,177.8382,302.9317,742.6298,33.2682,28.9011,39.899,78.5461,1
-2.2132,99.7166,85.697,175.3212,-1240.3782,183.086,1240.3782,1440.7543,32.4299,116.9492,105.2285,197.1558,1
-183.6092,52.6419,183.6092,259.7939,-1036.7914,75.0983,1036.7914,1166.6189,241.2577,202.9128,246.3481,627.7002,1
-102.5552,43.4507,102.5552,165.5975,-806.4384,58.4162,806.4384,907.4213,415.7154,222.0811,434.1776,668.1772,0
-623.6987,350.4883,623.6987,1321.2134,-627.2651,45.4365,627.2651,705.8117,256.6288,131.5923,256.6288,555.2095,0
-1285.5096,85.431,1285.5096,1409.844,-487.9003,35.3417,487.9003,548.9955,159.683,58.2854,159.683,262.8723,0
-1004.4024,72.7564,1004.4024,1130.1743,-379.4994,27.4891,379.4994,427.0205,17.7915,50.465,42.949,116.5095,0
-781.2459,56.5897,781.2459,879.0739,-295.1828,21.3815,295.1828,332.1458,-35.332,41.4549,47.5399,92.8145,0
-605.4919,48.5607,605.4919,683.7626,-229.5996,16.6308,229.5996,258.3502,-100.6703,43.7996,100.6703,163.8818,0
-166.1396,160.2901,194.7411,422.4998,590.8262,354.532,620.2039,1054.8213,-128.9086,41.1281,128.9086,202.5535,0
362.8834,143.0253,362.8834,574.5497,1379.4448,166.4815,1379.4448,1647.4766,-151.4509,55.1054,151.4509,255.7913,0
751.9858,79.2396,751.9858,882.139,1810.4634,98.1917,1810.4634,1967.9799,-163.4007,31.7862,163.4007,244.4043,0
912.1717,39.454,912.1717,974.3246,2128.3628,87.8767,2128.3628,2325.8232,-167.8916,47.1111,167.8916,253.0435,0
955.9255,29.7541,955.9255,1019.1735,2111.2107,152.4923,2111.2107,2369.8848,-151.0392,56.8153,151.0392,238.4215,0
958.7919,25.2505,958.7919,998.4694,1642.3636,118.966,1642.3636,1848.0217,-138.9961,47.1167,138.9961,209.0387,0
858.9765,56.8226,858.9765,951.6124,1277.4647,92.5359,1277.4647,1437.4302,-118.1284,39.0509,118.1284,199.8519,0
670.7043,50.553,670.7043,742.6443,993.6386,71.9731,993.6386,1118.063,-120.3255,46.6353,120.3255,201.9562,0
530.9244,53.7203,530.9244,646.5923,772.873,55.9836,772.873,869.6531,-65.5996,50.2556,65.8758,178.6664,0
414.1381,36.4522,414.1381,473.8379,601.1563,43.5452,601.1563,676.4341,-60.5744,48.1486,64.388,130.9869,0
323.5939,24.6204,323.5939,370.1169,467.5913,33.8705,467.5913,526.1436,-42.3822,55.2165,55.9286,134.4893,0
280.8059,18.5458,280.8059,316.0454,363.7021,26.3451,363.7021,409.2454,-36.8168,33.1353,41.5666,109.9032,0
223.7584,26.5042,223.7584,307.1248,282.8944,20.4915,282.8944,318.3193,-20.2526,50.3345,46.5956,101.6621,0
152.5924,29.6268,152.5924,193.2817,220.0402,15.939,220.0402,247.5942,-9.2365,39.5018,34.363,76.131,0
99.0212,21.079,99.0212,137.7966,168.6609,18.8496,168.6609,192.5833,-3.88,31.3295,27.2531,55.3175,0
72.3788,16.0317,72.3788,98.9497,-38.9556,93.9761,90.4021,169.0991,5.7339,53.0992,46.9394,103.1942,0
60.1984,27.5324,60.7822,115.7356,-285.262,64.9722,285.262,430.1914,10.3318,44.5092,38.5016,83.2712,0
-8.2737,27.1531,23.3749,54.1904,-435.5431,38.2601,435.5431,499.5425,15.8597,37.2411,32.2813,94.5442,0
-57.4858,26.5292,59.37,105.6929,-515.1311,32.2002,515.1311,575.124,13.4771,40.7827,36.4286,73.2488,0
-97.3912,23.8971,97.3912,138.896,-560.3712,33.9432,560.3712,629.8479,13.2688,47.3232,43.8445,85.0192,0
-142.9449,21.7144,142.9449,183.0027,-565.012,29.559,565.012,612.5051,23.9394,44.7618,44.3178,93.4343,0
-160.6575,20.6332,160.6575,197.6448,-557.8246,20.0651,557.8246,590.1492,27.1831,53.3797,49.9481,130.4824,0
-183.9384,20.3647,183.9384,216.0166,-545.252,18.7955,545.252,575.1902,13.2966,40.0492,33.0978,97.2279,0
-195.5864,17.2804,195.5864,229.6826,-522.2707,22.9022,522.2707,556.1924,27.1262,37.1529,36.5403,82.2917,0
-187.4311,23.5353,187.4311,227.5598,-490.3216,24.0725,490.3216,524.696,13.9546,49.6911,42.8908,101.3667,0
-178.9705,21.755,178.9705,217.0715,-454.4622,27.709,454.4622,501.2336,17.2749,43.8414,42.5626,82.4348,0
-166.7802,19.3667,166.7802,198.1143,-423.1449,23.9089,423.1449,460.3889,2.8381,50.5958,39.6529,111.2561,0
-157.2283,22.3785,157.2283,187.2297,-380.5834,27.2574,380.5834,420.2395,37.219,34.6603,42.8313,94.5181,0
-140.8714,14.7124,140.8714,166.0066,-355.9191,19.7128,355.9191,382.5708,8.9809,39.7972,34.07,83.6685,0
-58.238,28.3766,58.238,141.2516,-313.2382,20.8252,313.2382,349.1233,16.0025,31.6286,28.1985,67.2203,0
-70.8369,19.8966,70.8369,101.454,-286.7785,18.1318,286.7785,318.6899,5.6744,44.0804,37.0063,82.8497,0
-79.1511,17.5457,79.1511,121.5734,-245.2151,21.3679,245.2151,279.4346,10.8358,54.7245,49.6116,94.1541,0
-85.7332,23.3086,85.7332,123.7212,-222.8524,28.3131,222.8524,262.6543,13.2379,38.8273,32.4096,85.5297,0
-83.6112,23.1227,83.6112,125.2709,-189.5818,28.5215,189.5818,231.9121,0.871,50.6729,45.4417,86.6884,0
-82.5177,17.0394,82.5177,110.635,-172.0559,21.273,172.0559,215.2646,11.2113,41.7175,34.9911,91.144,0
-65.8127,25.2578,65.8127,111.9515,-143.3817,26.1985,143.3817,187.9829,11.3096,38.6935,34.6082,70.6509,0
-75.1775,18.6854,75.1775,104.3409,-138.4684,25.544,138.4684,179.3444,10.4291,50.0793,43.8293,97.973,0
-43.9203,16.886,43.9203,78.7834,-102.9517,23.1259,102.9517,146.7881,17.393,50.9465,46.929,97.3513,0
-44.8556,22.9186,45.8628,76.0182,-94.2514,21.9452,94.2514,125.6018,-1.8734,38.9023,33.0585,70.3516,0
-41.4956,19.6965,41.4956,77.1942,-69.4303,16.4491,69.4303,100.1787,3.1387,43.493,36.83,90.3525,0
-32.419,20.9094,33.284,69.244,-56.6619,24.4798,56.6619,94.5828,-8.4931,55.1818,49.1334,100.3824,0
-17.1128,22.0423,23.8101,54.2775,-36.4704,22.1035,37.0208,71.8542,-0.1081,55.6111,47.334,93.7952,0
-20.5427,24.3477,26.7965,58.9799,-36.1286,22.3079,36.1286,75.2609,1.4806,57.3781,48.5656,110.329,0
-4.1737,21.085,17.9637,44.7228,-20.4799,25.9895,26.4991,60.8745,-0.7152,36.5137,29.2785,74.7535,0
-0.011,23.24,20.1808,44.7113,-18.0935,25.4657,27.0431,52.9141,-9.5979,45.4633,40.7575,76.7559,1
3.7978,20.6239,17.4664,42.0295,-4.0557,20.1189,17.6479,38.2012,7.2921,39.5229,32.3812,89.3188,1
9.3466,24.8469,20.9256,58.9548,-6.0885,27.4809,24.1173,48.6434,-3.3269,30.5094,25.174,65.0724,1
15.6125,16.4439,18.5182,54.0104,1.2636,20.6169,17.0959,46.9171,-4.1792,50.9703,42.3235,110.0076,1
32.4219,23.2222,33.4489,67.9712,12.526,26.167,22.8507,78.9191,-9.7213,41.132,30.495,119.1533,1
33.9409,62.8345,59.9166,137.0829,3.4607,64.1964,52.8857,130.2422,10.9059,73.0021,55.2913,166.3024,1
61.8491,92.0861,79.9581,246.8875,6.1693,136.0983,110.3514,288.7882,-11.9451,39.9375,30.1011,94.6736,1
-252.1844,133.3748,252.1844,454.0389,-68.1679,80.1746,91.1058,204.1222,-85.1011,207.4428,158.4029,515.6289,1
-64.5582,115.5246,113.7791,218.6995,81.0924,146.4861,139.7288,329.5781,-254.9166,117.3978,254.9166,459.083,1
257.7302,119.2053,257.7302,589.0122,125.8496,248.024,214.5882,615.78,-58.8537,75.2747,77.654,171.63,1
1091.8018,412.6617,1091.8018,1911.4098,781.9504,317.497,781.9504,1490.9783,-74.5701,241.2733,199.1216,522.6443,1
1705.967,108.7518,1705.967,1898.5283,1709.4186,94.0804,1709.4186,1886.4958,-100.4093,202.8222,186.1802,465.5391,1
1380.0125,99.9644,1380.0125,1552.8191,1383.7488,97.6509,1383.7488,1543.4133,-48.2357,144.0535,124.5254,292.8495,1
1073.4025,77.7522,1073.4025,1207.8149,1077.6772,78.0625,1077.6772,1212.6252,-86.2011,100.0291,111.2215,248.7028,1
834.9144,60.4785,834.9144,939.4639,838.2402,60.7174,838.2402,943.2051,52.0109,143.3055,101.7533,420.099,1
179.6001,341.9199,304.5616,730.7336,652.0007,47.2275,652.0007,733.645,-26.2565,171.6906,139.7654,394.5833,1
-457.3513,342.1533,476.0701,1063.8516,507.1388,36.7363,507.1388,570.6438,-40.8469,64.197,58.9813,170.2732,1
-699.1764,210.5426,699.1764,1027.5139,394.4621,28.574,394.4621,443.8577,-16.0283,101.9767,80.5411,235.2675,1
-953.7053,185.8707,953.7053,1195.6787,306.8204,22.2253,306.8204,345.2412,25.3884,91.5063,80.3291,172.1095,1
-923.4669,404.6154,923.4669,1571.752,238.6508,17.2872,238.6508,268.5352,70.1773,78.9013,85.3782,208.6693,1
-904.1511,157.2512,904.1511,1179.8364,185.6273,13.4463,185.6273,208.8721,67.7937,81.9935,89.1925,226.9661,1
-942.3571,207.8814,942.3571,1308.8474,-1026.5422,329.3223,1026.5422,1460.6682,116.7494,64.0494,116.7494,245.0206,1
-783.64,112.0603,783.64,988.6138,-1590.7678,146.1882,1590.7678,1844.0208,117.2134,64.2711,117.2134,237.178,1
-720.5225,138.9125,720.5225,902.8945,-2007.7887,199.1483,2007.7887,2288.4343,111.5104,32.3579,111.5104,174.6052,1
-616.8666,139.2246,616.8666,847.464,-2079.7209,168.6602,2079.7209,2347.7124,126.5442,64.714,126.5442,235.1445,1
-459.1397,142.3503,459.1397,687.8335,-1912.9552,122.0826,1912.9552,2153.7292,79.5208,112.1608,117.2647,254.2692,1
-353.6713,81.3476,353.6713,464.1047,-1543.8278,111.8273,1543.8278,1737.1466,115.7757,80.4075,116.2539,246.9794,1
-282.0027,117.1636,283.1365,469.1339,-1200.8225,86.9816,1200.8225,1351.1901,82.5319,38.1289,82.5319,157.785,1
-156.3717,169.7325,188.1093,455.0247,-934.0256,67.6576,934.0256,1050.9849,66.5735,103.6957,99.6563,283.1575,1
-133.0374,118.9206,148.523,348.9515,-726.5053,52.6264,726.5053,817.4788,42.0725,59.0455,54.2194,160.9519,1
13.5746,165.1877,125.8796,416.4485,-565.0916,40.9337,565.0916,635.8527,40.902,67.0113,60.4076,184.317,1
6.9052,159.3933,131.4037,312.3534,-439.5404,31.838,439.5404,494.5799,17.2444,81.2249,66.3492,226.8634,1
41.7568,81.9133,76.719,204.5748,-341.884,24.7653,341.884,384.6949,27.6923,64.6596,56.0424,210.7347,1
138.3859,99.1204,139.4267,348.455,-243.5033,58.8617,243.5033,299.224,-16.1719,73.0301,62.3505,148.7465,1
109.0615,102.9203,124.1695,272.8341,-86.3601,125.2788,124.1499,240.0832,6.1408,56.303,47.6537,113.1964,1
157.1301,139.6169,171.6449,404.6565,8.2961,135.3255,102.541,357.8721,-28.9701,94.0337,84.9073,180.6968,1
144.6422,74.0749,144.6422,340.0934,61.5445,139.0412,121.963,342.1516,-17.6739,74.1078,58.8045,168.6071,1
162.2539,83.5369,162.2539,267.2557,84.3422,130.4821,131.6745,302.274,-5.8638,40.2395,34.1951,71.1981,1
172.9622,80.0368,172.9622,346.3889,238.7568,108.9225,238.7568,390.6443,-42.8544,41.4606,47.4902,139.9276,1
143.6987,51.0129,143.6987,332.943,225.5634,138.2963,230.5719,466.796,-18.2964,79.179,62.8177,205.507,1
154.9512,174.3611,173.3068,542.3256,341.9753,138.5907,341.9753,664.9886,-28.4358,45.6154,39.9209,143.7175,1
120.2584,140.6797,133.4401,416.5377,341.1133,203.7245,341.1133,681.342,-24.3526,90.7442,76.7055,201.8173,1
173.8891,196.3767,207.0506,627.046,366.9752,212.7617,366.9752,827.089,-14.1603,46.2574,38.4888,113.1526,1
113.9114,116.2171,133.7828,270.4283,364.2812,120.8642,364.2812,572.7678,-26.4011,54.7586,49.5289,142.071,1
100.6457,154.242,148.684,377.1398,375.4644,122.6361,375.4644,533.23,-15.2403,69.1864,60.9851,115.8888,1
124.902,135.6942,147.0515,403.8835,381.8669,122.4499,381.8669,570.5455,-23.6065,61.3865,58.0737,110.0054,1
60.3398,123.2088,112.4282,294.6317,329.3546,148.4501,329.3546,616.5646,-16.6118,60.4669,53.756,127.151,1
72.392,70.9354,87.4515,172.7655,429.4642,162.1125,429.4642,723.0552,-1.9598,71.8881,57.0605,160.98,1
62.6359,104.6261,94.8272,263.355,340.0005,132.5208,340.0005,528.9471,-25.1595,76.2452,69.2636,131.005,1
22.3774,77.5147,63.1061,195.9249,296.8297,133.1505,296.8297,564.118,5.6672,49.2387,40.6197,90.3252,1
67.9104,109.7817,90.8837,371.1647,323.7312,108.2182,323.7312,521.712,-18.0369,57.8068,42.6201,146.479,0
21.6919,121.0149,103.9829,245.9552,259.3179,149.4818,259.3179,545.059,-17.7244,52.6519,45.4192,110.0731,0
-25.9204,80.1303,69.8685,169.3206,218.7803,178.1036,226.6083,523.4386,-19.0639,62.6086,56.2581,118.9241,0
37.6147,120.4696,106.6099,277.6083,238.1047,134.6131,241.2888,434.2388,-18.283,62.2865,58.2098,124.4497,0
-21.7762,49.8322,44.568,121.4049,157.0733,127.9748,163.6819,351.3468,-21.3007,66.4547,48.5225,188.2617,0
-14.5346,85.6668,75.0968,178.0076,-150.2666,508.0746,320.4789,1555.8655,37.4247,76.0873,76.5804,138.77,0
-224.7825,180.1041,224.7825,512.9883,-1355.2042,98.1645,1355.2042,1524.9038,23.1,49.8523,48.4519,105.1564,0
-687.3091,240.2151,687.3091,1033.778,-1054.1071,76.3557,1054.1071,1186.103,199.5766,106.0805,199.5766,352.8053,0
-821.9736,132.8552,821.9736,1029.3612,-819.907,59.3917,819.907,922.5764,371.8508,59.3115,371.8508,459.5447,0
-365.1124,123.314,365.1124,587.7601,-637.7414,46.1957,637.7414,717.5997,298.2588,89.487,298.2588,497.7351,0
-208.5054,41.2522,208.5054,276.3009,-496.049,35.9318,496.049,558.1646,-16.0158,108.608,82.4223,226.5273,0
-83.082,30.622,83.082,159.2365,-385.8376,27.9472,385.8376,434.1523,-60.7087,87.8289,91.2803,212.509,0
-874.2957,246.7477,874.2957,1099.9585,-300.1127,21.7392,300.1127,337.693,21.7867,121.1203,106.8093,203.3977,0
-876.8068,54.0929,876.8068,949.4923,-233.4341,16.9096,233.4341,262.6649,-0.172,97.0105,83.8033,185.4065,0
-690.3722,50.0061,690.3722,776.8208,636.4129,464.5641,700.8168,1205.9196,-59.7198,101.3543,87.6669,302.3044,0
-536.9862,38.8969,536.9862,604.228,1636.1667,207.7568,1636.1667,1956.7461,-45.6576,70.3779,65.7292,162.2019,0
-321.5171,147.8967,321.5171,469.9815,2214.2397,159.6069,2214.2397,2466.5942,-89.4189,53.2454,89.4189,190.7664,0
194.6776,133.7685,198.3793,428.3012,2414.9712,159.3146,2414.9712,2649.9683,-115.9181,49.7096,115.9181,195.597,0
606.9818,95.2963,606.9818,732.0228,1887.8921,136.7523,1887.8921,2124.2952,-127.3,51.4042,127.3,229.5854,0
849.0937,49.2281,849.0937,933.2459,1468.4425,106.3725,1468.4425,1652.3223,-150.7356,52.0694,150.7356,232.2454,0
950.2798,23.7282,950.2798,993.3019,1142.1858,82.7337,1142.1858,1285.2114,-139.0933,64.8422,139.0933,229.6084,0
972.7719,18.1036,972.7719,1003.436,888.4155,64.3532,888.4155,999.6638,-130.5487,37.6236,130.5487,209.3811,0
913.9253,36.3128,913.9253,976.9136,691.0281,50.0555,691.0281,777.5593,-103.8376,50.2076,103.8376,197.915,0
840.1287,33.7743,840.1287,894.172,537.4957,38.9334,537.4957,604.8018,-90.1759,56.2452,93.0922,180.5247,0
736.6682,27.9894,736.6682,786.3142,418.075,30.2844,418.075,470.427,-67.9532,50.3939,70.5829,153.3292,0
639.5733,45.1929,639.5733,722.5159,325.1866,23.5557,325.1866,365.9075,-41.0398,26.9917,43.2342,77.3922,0
513.8617,42.2367,513.8617,582.6199,252.9359,18.3217,252.9359,284.6094,-30.0735,36.1771,36.2393,105.0216,0
393.0391,32.7211,393.0391,468.0132,196.738,14.2507,196.738,221.374,-9.0986,63.3984,56.3585,124.89,0
287.2758,40.257,287.2758,340.282,153.0265,11.0848,153.0265,172.189,2.4866,39.0154,33.9843,94.9312,0
202.552,25.4808,202.552,257.8088,119.0267,8.6219,119.0267,133.9316,4.7064,33.403,26.1177,78.3851,0
118.9573,41.7169,118.9573,190.0256,92.5813,6.7062,92.5813,104.1743,-0.5493,41.5946,35.0526,71.8679,0
58.0715,20.7469,58.0715,97.8667,53.4575,48.098,69.9319,109.6533,9.6981,49.9594,43.3452,106.0317,0
2.6679,26.5263,21.999,58.4585,-240.152,90.6028,240.152,374.1384,12.0695,47.4167,44.0472,96.9336,0
-42.0093,21.5713,42.0421,72.0479,-465.7752,56.897,465.7752,574.3904,20.1743,43.3026,40.8645,91.2766,0
-87.6079,28.1664,87.6079,131.7527,-586.832,35.5073,586.832,638.0615,11.9854,41.0315,32.4877,99.9052,0
-112.9507,21.2176,112.9507,145.179,-628.9013,33.1638,628.9013,701.3887,28.5533,37.5406,38.5094,104.5524,0
-137.9519,21.5664,137.9519,178.5305,-642.7108,29.1775,642.7108,696.3547,23.7522,47.0352,44.8137,104.6019,0
-154.987,20.7515,154.987,190.2288,-630.0803,22.7292,630.0803,668.1025,30.8346,57.9129,54.4823,125.3359,0
-145.2696,21.7458,145.2696,173.6064,-602.1754,27.4344,602.1754,654.3682,41.0941,66.3362,59.8485,178.3732,0
-134.9308,21.6444,134.9308,169.6023,-567.6349,22.17,567.6349,602.9553,4.5759,52.1502,42.0083,95.6199,0
-166.9219,19.4716,166.9219,202.2124,-526.7991,27.9372,526.7991,593.5779,53.3783,51.0663,60.7177,135.4479,0
